 TimeSt,Latitude,Longitude,_ID,Country,Province,City,POIID,Dist
2017-06-21 12:30:22.417,43.57760,-80.22010,4931771,CA,ON,Guelph,POI1,8034.004351287578
2017-06-21 12:31:08.750,45.04670,-74.74550,4946308,CA,ON,Cornwall,POI4,2798.574200500946
2017-06-21 12:33:35.937,43.30300,-79.79880,4989729,CA,ON,Burlington,POI1,6039.341787246684
2017-06-21 13:01:57.437,44.33030,-79.72680,4570840,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 13:12:41.050,46.10276,-64.85190,4714020,CA,NB,Moncton,POI3,3353.3318786783384
2017-06-21 13:25:33.320,43.98430,-80.96660,4876127,CA,ON,Hanover,POI4,9092.280369042679
2017-06-21 14:07:09.860,43.19540,-79.21890,5439815,CA,ON,Saint Catharines,POI1,4429.013809800986
2017-06-21 14:23:15.620,57.21867,-105.65206,4850778,CA,AB,Edmonton,POI3,5584.593601036565
2017-06-21 15:05:57.263,51.15810,-113.93800,4626086,CA,AB,Calgary,POI4,2563.994836653329
2017-06-21 15:06:27.173,43.78010,-79.34790,5432148,CA,ON,North York,POI1,2665.277004440324
2017-06-21 15:16:57.610,53.53950,-113.42500,4774777,CA,AB,Edmonton,POI1,385.8411894980208
2017-06-21 15:40:46.423,43.67603,-79.38956,5095594,CA,ON,Toronto,POI1,3054.2622641529933
2017-06-21 16:14:16.500,53.41040,-113.51700,4735589,CA,AB,Edmonton,POI1,887.74254047978
2017-06-21 16:18:09.697,44.59560,-79.86600,4792466,CA,ON,Midland,POI3,5901.611732678297
2017-06-21 16:27:33.733,53.45640,-113.52100,4900634,CA,AB,Edmonton,POI1,614.2576444072856
2017-06-21 16:38:08.530,49.12406,-123.91593,5062404,CA,BC,Nanaimo,POI1,7752.743008474099
2017-06-21 16:49:39.540,44.40108,-79.65248,5222498,CA,ON,Barrie,POI1,5738.426676230681
2017-06-21 17:11:00.373,43.30160,-79.85820,5474511,CA,ON,Burlington,POI1,6319.304550071694
2017-06-21 17:16:23.130,43.67960,-79.43430,4764944,CA,ON,Toronto,POI1,3309.7150462858717
2017-06-21 17:17:49.163,42.98720,-79.28010,5551515,CA,ON,Welland,POI1,5729.089241409368
2017-06-21 18:18:38.860,43.70680,-79.39910,4797647,CA,ON,Toronto,POI1,3059.055658534306
2017-06-21 18:42:22.647,53.57956,-113.49085,5121403,CA,AB,Edmonton,POI1,215.23700063946958
2017-06-21 18:45:40.847,51.05240,-114.03800,5170821,CA,AB,Calgary,POI4,3341.979456122627
2017-06-21 18:45:51.207,45.54050,-73.62080,5172592,CA,QC,Plateau-Mont-Royal,POI3,120.46539391165116
2017-06-21 18:57:02.553,51.06210,-114.11590,5330833,CA,AB,Calgary,POI4,3405.8248008069163
2017-06-21 19:17:10.570,52.12250,-106.72488,4777819,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 19:18:02.820,43.78800,-79.73700,5555111,CA,ON,Brampton,POI1,5090.331878352245
2017-06-21 19:20:16.890,43.33170,-79.80660,4813692,CA,ON,Burlington,POI1,6012.198333108061
2017-06-21 19:48:05.473,56.73231,-111.44331,5202626,CA,AB,Fort Mcmurray,POI1,7268.932100537228
2017-06-21 20:13:58.850,43.63700,-79.52820,5508996,CA,ON,Etobicoke,POI1,3927.3216993169463
2017-06-21 20:24:25.580,53.45640,-113.52100,4865446,CA,AB,Edmonton,POI1,614.2576444072856
2017-06-21 20:38:08.527,50.42402,-104.51907,5062847,CA,SK,Regina,POI1,3472.403398320669
2017-06-21 20:42:57.370,51.12290,-114.18900,5129007,CA,AB,Calgary,POI4,3175.7822348165196
2017-06-21 20:45:43.597,53.44080,-113.58756,5170609,CA,AB,Edmonton,POI1,931.9346226926834
2017-06-21 20:50:44.157,45.46700,-73.64840,5234272,CA,QC,Montréal,POI3,349.21962115357087
2017-06-21 21:00:07.133,42.32650,-82.91190,4524844,CA,ON,Windsor,POI1,8765.579274410433
2017-06-21 21:33:29.297,44.40549,-79.64987,4988832,CA,ON,Barrie,POI1,5741.155377686011
2017-06-21 21:49:13.390,49.65110,-112.83510,5216547,CA,AB,Lethbridge,POI4,12208.44192042596
2017-06-21 22:18:20.770,43.36530,-80.30660,5559839,CA,ON,Cambridge,POI1,8500.994414644105
2017-06-21 22:32:20.117,50.95050,-113.94700,4969806,CA,AB,Calgary,POI4,3840.553010939212
2017-06-21 00:22:52.100,53.51850,-113.65790,4846186,CA,AB,Edmonton,POI1,1102.7478545376598
2017-06-21 00:27:33.667,53.55150,-113.49200,4901429,CA,AB,Edmonton,POI1,52.134028144131236
2017-06-21 00:35:05.030,45.46300,-73.84700,5020877,CA,QC,Dollard-Des-Ormeaux,POI3,385.5260070558563
2017-06-21 01:02:42.813,51.12640,-114.14190,5399578,CA,AB,Calgary,POI4,3072.5177002686705
2017-06-21 01:20:24.907,53.55600,-113.29520,4815153,CA,AB,Sherwood Park,POI1,1203.2940298654719
2017-06-21 01:35:17.813,43.65398,-79.74813,5023248,CA,ON,Brampton,POI1,5207.642680475642
2017-06-21 01:59:52.317,46.52130,-80.94700,5366480,CA,ON,Sudbury,POI3,6263.422343012997
2017-06-21 02:00:00.823,42.93990,-81.27090,4519097,CA,ON,London,POI1,11479.958359511273
2017-06-21 02:00:05.197,45.08340,-64.49880,5370008,CA,NS,Kentville,POI4,3046.880373498599
2017-06-21 02:01:33.303,53.54812,-113.59423,4547922,CA,AB,Edmonton,POI1,684.7797609745509
2017-06-21 02:05:36.420,51.12290,-114.18900,5426405,CA,AB,Calgary,POI4,3175.7822348165196
2017-06-21 02:10:32.450,43.43810,-80.50990,4688073,CA,ON,Kitchener,POI1,9611.764563839337
2017-06-21 02:11:49.743,52.48460,-113.72100,5486758,CA,AB,Lacombe,POI3,3978.290518014031
2017-06-21 02:23:48.883,53.52470,-113.61600,4859562,CA,AB,Edmonton,POI1,834.6185369358404
2017-06-21 02:26:06.307,51.04810,-114.07000,4885478,CA,AB,Calgary,POI4,3416.3184105121213
2017-06-21 03:07:10.827,43.66240,-79.50335,5439535,CA,ON,York,POI1,3742.6910748574956
2017-06-21 03:20:25.833,51.08290,-114.09500,4815778,CA,AB,Calgary,POI4,3248.631615894857
2017-06-21 04:02:05.503,45.42980,-75.69310,5391033,CA,ON,Ottawa,POI3,907.666381896838
2017-06-21 04:10:45.690,51.47485,-114.27740,4690277,CA,AB,Cochrane,POI4,1652.8078689650142
2017-06-21 04:44:43.603,53.59310,-113.40770,5157455,CA,AB,Edmonton,POI1,574.6756196463447
2017-06-21 05:03:28.240,49.22979,-123.01254,4593403,CA,BC,Burnaby,POI1,5735.430985997115
2017-06-21 05:13:01.170,51.06210,-114.11590,5497704,CA,AB,Calgary,POI4,3405.8248008069163
2017-06-21 05:27:48.683,49.29300,-123.04800,4902786,CA,BC,Vancouver,POI1,5356.372840969951
2017-06-21 06:04:24.777,45.50670,-75.62920,4604688,CA,QC,Gatineau,POI3,428.55434040619724
2017-06-21 06:27:37.207,43.59240,-79.69530,4901908,CA,ON,Mississauga,POI1,4959.538085814083
2017-06-21 06:29:03.337,51.01040,-114.06600,4917172,CA,AB,Calgary,POI4,3636.9342417933776
2017-06-21 06:50:01.377,51.08230,-113.95780,5226942,CA,AB,Calgary,POI4,3047.3155298942584
2017-06-21 07:06:47.043,53.58700,-113.44100,4638285,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 07:13:35.423,53.60754,-113.48721,4724298,CA,AB,Edmonton,POI1,391.2399589842624
2017-06-21 07:16:50.653,51.05300,-114.16100,4772666,CA,AB,Calgary,POI4,3534.7150294504845
2017-06-21 07:26:19.413,43.78100,-79.34830,4887651,CA,ON,North York,POI1,2667.1182363043067
2017-06-21 07:38:32.780,56.74287,-111.47692,5068553,CA,AB,Fort Mcmurray,POI1,7489.285749957998
2017-06-21 08:31:54.543,43.69091,-79.76568,4964612,CA,ON,Brampton,POI1,5290.49810855303
2017-06-21 08:33:26.973,44.79300,-81.02270,4987802,CA,ON,Wiarton,POI4,4156.528246701696
2017-06-21 08:39:48.290,51.08622,-114.09570,5084399,CA,AB,Calgary,POI4,3230.1304736741663
2017-06-21 08:48:38.743,53.53153,-113.25294,5211809,CA,AB,Sherwood Park,POI1,1473.6179420442215
2017-06-21 09:02:38.760,43.66820,-79.42090,4583452,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 09:20:29.283,51.12600,-114.24390,4816924,CA,AB,Calgary,POI4,3258.276296353484
2017-06-21 09:21:22.030,45.44176,-75.64361,5599457,CA,ON,Ottawa,POI3,825.6072424515359
2017-06-21 09:49:43.680,43.84510,-79.31750,5223709,CA,ON,Markham,POI1,2457.009989663469
2017-06-21 10:01:40.300,53.41040,-113.51700,4558607,CA,AB,Edmonton,POI1,887.74254047978
2017-06-21 10:08:54.960,53.51290,-113.62300,5451907,CA,AB,Edmonton,POI1,893.7045103531087
2017-06-21 10:17:05.127,43.70680,-79.39910,4777028,CA,ON,Toronto,POI1,3059.055658534306
2017-06-21 10:57:38.587,53.54808,-113.59419,5336042,CA,AB,Edmonton,POI1,684.5247349246324
2017-06-21 11:00:39.317,51.04176,-113.99981,4531193,CA,AB,Calgary,POI4,3350.952575750451
2017-06-21 11:26:29.580,53.44218,-113.44523,4889084,CA,AB,Edmonton,POI1,710.8096141407046
2017-06-21 11:28:57.830,51.05300,-114.16100,4915399,CA,AB,Calgary,POI4,3534.7150294504845
2017-06-21 11:41:48.017,43.55403,-80.26876,5110265,CA,ON,Guelph,POI1,8313.423217211346
2017-06-21 11:53:49.493,49.19025,-122.84807,5276871,CA,BC,Surrey,POI1,5973.284240380958
2017-06-21 12:10:15.573,56.74313,-111.47648,5466594,CA,AB,Fort Mcmurray,POI1,7487.001754580891
2017-06-21 12:22:26.500,44.38900,-79.68900,5609192,CA,ON,Barrie,POI1,5878.170412024974
2017-06-21 13:58:47.393,43.58300,-79.58500,5348122,CA,ON,Mississauga,POI1,4344.367685046207
2017-06-21 14:23:01.417,45.95270,-66.65580,4847788,CA,NB,Fredericton,POI4,779.9797853133196
2017-06-21 14:23:05.177,53.51850,-113.65790,4849306,CA,AB,Edmonton,POI1,1102.7478545376598
2017-06-21 15:14:28.367,49.16542,-123.12659,4738831,CA,BC,Richmond,POI1,6205.111178355286
2017-06-21 15:59:07.030,44.70731,-63.75774,5354042,CA,NS,Hammonds Plains,POI4,3695.3435715740343
2017-06-21 16:03:58.497,45.32440,-75.60480,4598317,CA,ON,Ottawa,POI4,717.3520133214074
2017-06-21 16:07:27.447,43.64140,-79.41510,4651197,CA,ON,Toronto,POI1,3269.7450592217338
2017-06-21 16:09:48.110,53.58700,-113.44100,5461220,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 16:32:35.860,51.03879,-113.98532,4973960,CA,AB,Calgary,POI4,3348.8630846694255
2017-06-21 16:49:43.540,49.69760,-112.84800,5224280,CA,AB,Lethbridge,POI4,11904.3865617157
2017-06-21 16:50:59.153,50.93390,-114.03150,5238247,CA,AB,Calgary,POI4,4052.5782051158208
2017-06-21 18:22:23.043,44.12730,-77.59630,4840847,CA,ON,Trenton,POI1,8650.332494587066
2017-06-21 18:25:07.750,53.44140,-113.51800,4872446,CA,AB,Edmonton,POI1,698.3727501412613
2017-06-21 18:33:40.460,44.33030,-79.72680,4992633,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 18:35:42.323,43.78000,-79.74000,5027016,CA,ON,Brampton,POI1,5108.973019752894
2017-06-21 19:12:32.367,43.80690,-79.59780,5492103,CA,ON,Woodbridge,POI1,4218.698781965471
2017-06-21 19:21:56.847,43.72640,-79.39780,4835557,CA,ON,Toronto,POI1,3024.5889757954146
2017-06-21 19:35:02.273,49.19554,-123.18287,5020329,CA,BC,Richmond,POI1,6070.473813057817
2017-06-21 20:00:17.727,43.65570,-79.36460,5372543,CA,ON,Toronto,POI1,2952.807707180837
2017-06-21 20:01:27.813,52.15658,-106.59580,5385809,CA,SK,Saskatoon,POI3,2042.159576044467
2017-06-21 20:01:32.103,43.70330,-79.41520,4551455,CA,ON,Toronto,POI1,3160.22832973702
2017-06-21 20:07:47.820,49.19137,-123.15631,4655919,CA,BC,Richmond,POI1,6070.5160904497925
2017-06-21 20:08:21.433,43.74452,-79.51824,4662563,CA,ON,North York,POI1,3743.261137151212
2017-06-21 20:10:45.800,50.90584,-114.10872,4690637,CA,AB,Calgary,POI4,4335.347031617172
2017-06-21 20:27:47.177,52.24106,-113.75595,4902645,CA,AB,Red Deer,POI3,2423.0111709634643
2017-06-21 20:32:40.017,53.55150,-113.49200,4975662,CA,AB,Edmonton,POI1,52.134028144131236
2017-06-21 20:38:17.013,49.21460,-122.92300,5065160,CA,BC,New Westminster,POI1,5811.15053780047
2017-06-21 21:59:11.377,51.05710,-114.07700,5354406,CA,AB,Calgary,POI4,3373.368420011624
2017-06-21 00:14:45.097,51.01040,-114.06600,5514904,CA,AB,Calgary,POI4,3636.9342417933776
2017-06-21 00:24:29.913,46.84660,-71.34350,4865847,CA,QC,Québec,POI4,7814.097913837372
2017-06-21 00:43:38.567,44.63940,-63.57980,5138817,CA,NS,Halifax,POI4,3903.0123937460244
2017-06-21 01:17:23.907,49.87210,-97.14388,5544442,CA,MB,Winnipeg,POI1,4204.6133578556855
2017-06-21 01:52:33.353,43.67200,-79.37910,5260988,CA,ON,Toronto,POI1,3001.419627667797
2017-06-21 01:56:05.947,51.08370,-115.36800,5318880,CA,AB,Canmore,POI3,4913.188902312873
2017-06-21 02:01:56.477,44.38510,-79.69910,4572920,CA,ON,Barrie,POI1,5916.301303688445
2017-06-21 02:07:03.427,42.12900,-82.74400,5438132,CA,ON,Cottam,POI1,7739.950590728623
2017-06-21 02:18:35.850,52.30410,-113.79760,5563201,CA,AB,Red Deer,POI3,2819.129295679881
2017-06-21 02:25:02.793,43.98430,-80.96660,4871765,CA,ON,Hanover,POI4,9092.280369042679
2017-06-21 02:49:49.180,43.63190,-79.37160,5224827,CA,ON,Toronto,POI1,3047.699320985162
2017-06-21 03:13:49.507,43.69710,-79.79440,4729346,CA,ON,Brampton,POI1,5462.765437196018
2017-06-21 04:21:19.173,43.69630,-79.41250,4828888,CA,ON,Toronto,POI1,3154.5758677518174
2017-06-21 04:52:16.723,51.11110,-114.04770,5256245,CA,AB,Calgary,POI4,3006.3957026374055
2017-06-21 05:00:17.657,43.64140,-79.41510,5372393,CA,ON,Toronto,POI1,3269.7450592217338
2017-06-21 05:49:01.553,51.04860,-113.96800,5215062,CA,AB,Calgary,POI4,3265.6834550374456
2017-06-21 05:54:18.723,43.88000,-79.25430,5283717,CA,ON,Markham,POI1,2076.052950685966
2017-06-21 06:13:06.203,50.96320,-114.08200,4718790,CA,AB,Calgary,POI4,3946.5754414658254
2017-06-21 06:21:19.157,43.68707,-79.39758,4828534,CA,ON,Toronto,POI1,3081.400857602123
2017-06-21 06:47:45.420,51.13994,-114.13276,5197611,CA,AB,Calgary,POI4,2978.3907961942186
2017-06-21 07:00:52.813,52.12250,-106.72488,4534106,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 07:15:51.463,53.41934,-113.53035,5528276,CA,AB,Edmonton,POI1,856.4893554186318
2017-06-21 07:21:06.557,43.68790,-79.55700,5595521,CA,ON,Etobicoke,POI1,4029.29539751611
2017-06-21 07:37:59.613,49.90820,-97.17070,5059441,CA,MB,Winnipeg,POI1,3988.0219110442636
2017-06-21 08:13:58.503,43.64590,-79.38570,5509117,CA,ON,Toronto,POI1,3093.7628721068536
2017-06-21 08:15:45.550,53.89400,-122.75055,5526707,CA,BC,Prince George,POI4,11049.116842901292
2017-06-21 08:22:56.953,49.26460,-123.10000,5614566,CA,BC,Vancouver,POI1,5572.071279554631
2017-06-21 08:31:39.620,52.85519,-105.23496,4957985,CA,SK,Kinistino,POI4,5865.3511800292945
2017-06-21 08:52:03.130,53.40441,-113.52367,5253644,CA,AB,Edmonton,POI1,935.0098257826529
2017-06-21 09:08:22.370,43.60680,-79.50630,4662743,CA,ON,Etobicoke,POI1,3855.9352409326234
2017-06-21 09:19:52.800,53.51850,-113.65790,4809828,CA,AB,Edmonton,POI1,1102.7478545376598
2017-06-21 09:40:04.970,51.01960,-114.20029,5088092,CA,AB,Calgary,POI4,3799.269194618579
2017-06-21 10:01:10.320,51.04860,-113.96800,5382388,CA,AB,Calgary,POI4,3265.6834550374456
2017-06-21 10:07:03.760,43.84360,-79.27410,4643116,CA,ON,Markham,POI1,2182.8882558633345
2017-06-21 10:07:51.903,53.58430,-113.41603,4655881,CA,AB,Edmonton,POI1,501.4697842625579
2017-06-21 10:15:50.263,45.51351,-75.67279,5528071,CA,QC,Gatineau,POI3,394.3309820031714
2017-06-21 11:19:05.047,45.34580,-75.79040,5569318,CA,ON,Ottawa,POI4,771.0744033035337
2017-06-21 11:34:26.283,43.67200,-79.37910,5005954,CA,ON,Toronto,POI1,3001.419627667797
2017-06-21 11:36:12.977,45.53593,-73.55955,5034130,CA,QC,Montréal,POI3,91.14531528035504
2017-06-21 11:44:40.103,52.26510,-113.79400,5156617,CA,AB,Red Deer,POI3,2571.260479203337
2017-06-21 12:16:33.507,49.15370,-122.90600,5534697,CA,BC,Delta,POI1,6198.991435962422
2017-06-21 13:16:38.927,51.13293,-114.21415,4768963,CA,AB,Calgary,POI4,3163.8624419082107
2017-06-21 13:27:41.967,49.93610,-97.14540,4902102,CA,MB,Winnipeg,POI1,4093.164032499201
2017-06-21 13:54:48.073,43.58690,-79.75590,5293713,CA,ON,Mississauga,POI1,5316.519590158386
2017-06-21 14:19:03.993,48.45270,-89.21620,5568265,CA,ON,Thunder Bay,POI1,8143.15920225719
2017-06-21 14:55:37.200,53.50460,-113.45300,5307654,CA,AB,Edmonton,POI1,336.2772090131963
2017-06-21 15:03:19.400,50.88890,-113.99100,5403328,CA,AB,Calgary,POI4,4275.792904071352
2017-06-21 15:18:40.270,53.45640,-113.52100,4798780,CA,AB,Edmonton,POI1,614.2576444072856
2017-06-21 15:42:12.020,43.63890,-79.63040,5118541,CA,ON,Mississauga,POI1,4522.523091144555
2017-06-21 16:10:10.757,43.49340,-79.71260,5464651,CA,ON,Oakville,POI1,5210.498862704493
2017-06-21 16:48:02.590,53.55000,-113.50000,5202066,CA,AB,Edmonton,POI1,93.27042386048777
2017-06-21 16:54:06.653,43.56340,-79.65090,5279481,CA,ON,Mississauga,POI1,4749.0896158929845
2017-06-21 17:01:37.163,50.93160,-114.09600,4555325,CA,AB,Calgary,POI4,4159.477905330097
2017-06-21 17:02:30.577,43.67690,-79.44370,4582132,CA,ON,Toronto,POI1,3369.3662638177607
2017-06-21 17:19:05.140,43.88310,-79.29570,5567799,CA,ON,Markham,POI1,2338.891586513168
2017-06-21 17:21:43.387,51.12290,-114.18900,4833330,CA,AB,Calgary,POI4,3175.7822348165196
2017-06-21 17:28:38.520,53.64150,-113.61400,4912527,CA,AB,Saint Albert,POI1,1006.8387950472701
2017-06-21 17:44:20.437,53.46043,-113.39209,5151326,CA,AB,Edmonton,POI1,806.9727430306476
2017-06-21 18:17:32.403,45.35600,-73.54360,4784209,CA,QC,Saint-Constant,POI3,1055.6134811054212
2017-06-21 20:00:38.690,43.30300,-79.79880,4531631,CA,ON,Burlington,POI1,6039.341787246684
2017-06-21 20:04:29.313,45.44480,-75.69150,5415045,CA,ON,Ottawa,POI3,813.7461415696793
2017-06-21 20:14:47.217,53.59890,-113.45400,5516608,CA,AB,Edmonton,POI1,390.7979017149566
2017-06-21 20:16:03.350,53.46880,-113.50800,5529583,CA,AB,Edmonton,POI1,512.8658989127425
2017-06-21 20:25:28.873,44.14920,-79.85530,4875314,CA,ON,Alliston,POI1,6198.945019544937
2017-06-21 20:39:06.210,51.14140,-114.07600,5075980,CA,AB,Calgary,POI4,2873.857384960984
2017-06-21 20:41:20.970,45.49780,-73.57980,5104286,CA,QC,Montréal,POI3,151.90633613324923
2017-06-21 20:59:10.800,51.09337,-114.07869,5354586,CA,AB,Calgary,POI4,3160.4148077893965
2017-06-21 21:06:02.147,43.84280,-79.42390,5429134,CA,ON,Richmond Hill,POI1,3127.7726522173652
2017-06-21 21:13:46.660,51.03104,-113.96826,4726656,CA,AB,Calgary,POI4,3373.0152958077674
2017-06-21 21:13:50.560,43.64300,-79.33830,4729777,CA,ON,Toronto,POI1,2836.221160290701
2017-06-21 21:17:38.307,43.67810,-79.29540,5547244,CA,ON,Toronto,POI1,2510.3587945066433
2017-06-21 21:43:24.507,53.41590,-113.44500,5135874,CA,AB,Edmonton,POI1,869.56582111307
2017-06-21 21:50:57.773,43.58690,-79.75590,5238650,CA,ON,Mississauga,POI1,5316.519590158386
2017-06-21 21:55:35.600,50.41860,-104.61900,5306141,CA,SK,Regina,POI1,4003.100897376587
2017-06-21 21:57:24.740,43.70250,-79.64900,5334300,CA,ON,Mississauga,POI1,4573.268349939683
2017-06-21 22:00:54.023,44.90490,-76.25940,4534285,CA,ON,Perth,POI4,2416.000614822152
2017-06-21 22:03:00.563,48.37380,-89.27790,4587858,CA,ON,Thunder Bay,POI1,7937.635844204461
2017-06-21 22:06:33.160,46.51190,-84.30280,4635404,CA,ON,Sault Sainte Marie,POI4,5038.103707562724
2017-06-21 22:21:06.960,50.09790,-91.92200,5596231,CA,ON,Sioux Lookout,POI1,2697.4862423273557
2017-06-21 22:21:17.957,52.12250,-106.72488,5597637,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 22:21:40.630,52.28950,-113.81400,5602799,CA,AB,Red Deer,POI3,2724.205510511503
2017-06-21 22:51:20.933,55.17230,-118.79500,5244595,CA,AB,Grande Prairie,POI1,9829.11553427647
2017-06-21 00:01:54.140,46.52130,-80.94700,4570272,CA,ON,Sudbury,POI3,6263.422343012997
2017-06-21 00:07:12.393,43.60460,-79.67290,4645847,CA,ON,Mississauga,POI1,4814.111964737481
2017-06-21 00:29:48.190,53.52630,-113.28700,4925292,CA,AB,Sherwood Park,POI1,1262.2921374018422
2017-06-21 00:44:19.343,43.43090,-79.77670,5150805,CA,ON,Oakville,POI1,5664.422624997751
2017-06-21 01:15:03.023,52.12250,-106.72488,5518103,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 01:17:53.237,43.67150,-79.38010,5553395,CA,ON,Toronto,POI1,3008.175328178368
2017-06-21 01:23:11.833,43.67350,-79.40300,4849855,CA,ON,Toronto,POI1,3137.0641825272855
2017-06-21 02:01:24.880,52.12020,-106.66900,5384735,CA,SK,Saskatoon,POI3,1796.9428792725128
2017-06-21 02:33:37.470,48.61140,-93.39910,4990355,CA,ON,Fort Frances,POI1,8953.342344309485
2017-06-21 03:06:49.587,53.58700,-113.44100,4638793,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 03:07:12.387,43.76580,-79.18500,4646294,CA,ON,Scarborough,POI1,1683.9875518713538
2017-06-21 03:34:00.827,53.58700,-113.44100,4997739,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 04:02:20.110,42.95903,-81.19382,4578682,CA,ON,London,POI1,11370.136074069682
2017-06-21 04:12:45.363,43.65870,-79.39660,4714221,CA,ON,Toronto,POI1,3128.6035030838766
2017-06-21 04:16:51.590,44.30220,-78.33420,4772722,CA,ON,Peterborough,POI1,4744.388243782188
2017-06-21 04:31:46.960,52.28962,-106.72596,4962344,CA,SK,Saskatoon,POI3,2860.936043880223
2017-06-21 04:37:04.490,43.83950,-79.38310,5045359,CA,ON,Thornhill,POI1,2869.833249176155
2017-06-21 04:43:39.160,53.61340,-113.54100,5140073,CA,AB,Edmonton,POI1,551.2981380921079
2017-06-21 05:04:24.630,45.27780,-75.75630,4604234,CA,ON,Nepean,POI4,347.10385256051205
2017-06-21 05:33:53.523,51.03780,-114.08000,4994485,CA,AB,Calgary,POI4,3493.5089110883814
2017-06-21 05:41:26.837,43.87350,-79.33350,5105769,CA,ON,Markham,POI1,2569.9554728804496
2017-06-21 05:54:14.017,43.72950,-79.26290,5281998,CA,ON,Scarborough,POI1,2212.5273547031675
2017-06-21 06:21:55.863,50.91882,-114.10314,5605086,CA,AB,Calgary,POI4,4247.935092653058
2017-06-21 06:53:17.397,49.09340,-123.05800,5271214,CA,BC,Delta,POI1,6614.179064480832
2017-06-21 06:59:40.270,45.27780,-75.75630,5363592,CA,ON,Nepean,POI4,347.10385256051205
2017-06-21 07:03:08.887,43.70680,-79.39910,4589750,CA,ON,Toronto,POI1,3059.055658534306
2017-06-21 07:12:08.013,51.01968,-114.20034,4707979,CA,AB,Calgary,POI4,3798.8818429510193
2017-06-21 08:04:27.237,45.45550,-75.65520,4604524,CA,ON,Ottawa,POI3,741.9839895153992
2017-06-21 08:10:26.280,43.64300,-79.33830,5467765,CA,ON,Toronto,POI1,2836.221160290701
2017-06-21 08:26:27.337,53.45670,-113.58010,4889092,CA,AB,Edmonton,POI1,826.6282308558852
2017-06-21 09:15:01.060,49.03400,-122.01000,4745752,CA,BC,Lindell Beach,POI1,7830.217373651155
2017-06-21 09:15:18.323,43.64590,-79.38570,5521073,CA,ON,Toronto,POI1,3093.7628721068536
2017-06-21 09:32:21.273,43.58690,-79.75590,4969785,CA,ON,Mississauga,POI1,5316.519590158386
2017-06-21 10:02:52.923,51.08180,-113.95900,4585446,CA,AB,Calgary,POI4,3051.972355935623
2017-06-21 10:12:32.097,43.79360,-79.26920,5492651,CA,ON,Scarborough,POI1,2166.6471041123477
2017-06-21 10:18:05.360,43.57690,-79.62830,5556739,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 10:23:07.093,43.67350,-79.40300,4849203,CA,ON,Toronto,POI1,3137.0641825272855
2017-06-21 10:43:08.250,53.55639,-113.57045,5132397,CA,AB,Edmonton,POI1,538.2431910710652
2017-06-21 11:01:51.703,43.64770,-79.41740,4564648,CA,ON,Toronto,POI1,3269.8195717963777
2017-06-21 11:17:55.363,43.51520,-79.88020,5554546,CA,ON,Milton,POI1,6103.764289996054
2017-06-21 13:01:28.233,53.51198,-113.58520,4545079,CA,AB,Edmonton,POI1,665.8062853826143
2017-06-21 13:06:06.500,43.72950,-79.26290,5429274,CA,ON,Scarborough,POI1,2212.5273547031675
2017-06-21 13:30:39.317,51.06210,-114.11590,4937986,CA,AB,Calgary,POI4,3405.8248008069163
2017-06-21 13:40:20.440,42.26540,-83.02610,5091068,CA,ON,Windsor,POI1,8595.15581068739
2017-06-21 14:00:06.600,43.00610,-81.29620,4521259,CA,ON,London,POI1,11832.77454237168
2017-06-21 14:33:09.933,53.51810,-113.57970,4983807,CA,AB,Edmonton,POI1,620.4859337995467
2017-06-21 14:40:26.300,52.82920,-113.45100,5091786,CA,AB,Wetaskiwin,POI1,4574.081263921315
2017-06-21 14:55:47.833,43.20800,-79.96520,5309673,CA,ON,Ancaster,POI1,6984.581134925944
2017-06-21 15:19:05.200,45.32910,-75.65480,5570194,CA,ON,Ottawa,POI4,708.6273918487998
2017-06-21 15:26:11.150,45.54350,-73.60670,4885857,CA,QC,Montréal,POI3,139.45661097040647
2017-06-21 15:37:48.637,49.45946,-119.58679,5057673,CA,BC,Penticton,POI4,13085.719334961124
2017-06-21 15:38:35.900,45.93460,-66.63230,5068802,CA,NB,Fredericton,POI4,661.9441818735467
2017-06-21 15:45:36.197,51.01040,-114.06600,5169076,CA,AB,Calgary,POI4,3636.9342417933776
2017-06-21 16:13:06.390,53.62310,-113.51170,4718427,CA,AB,Edmonton,POI1,516.6271207080332
2017-06-21 16:14:11.777,43.76447,-79.72308,4734706,CA,ON,Brampton,POI1,5004.606615223768
2017-06-21 16:31:44.493,53.41976,-113.53055,4961167,CA,AB,Edmonton,POI1,854.3849938637318
2017-06-21 16:40:26.990,51.12290,-114.18900,5092320,CA,AB,Calgary,POI4,3175.7822348165196
